512.000000,201.000000
512.087235,200.935706
512.173898,200.871411
512.259420,200.807114
512.343228,200.742813
512.424753,200.678507
512.503423,200.614196
512.578666,200.549877
512.649912,200.485550
512.716591,200.421214
512.778130,200.356867
512.833959,200.292508
512.883507,200.228136
512.926203,200.163750
512.961476,200.099349
512.988755,200.034931
513.007523,199.970521
513.018810,199.906868
513.025371,199.845526
513.030052,199.788096
513.035697,199.736174
513.045153,199.691361
513.061265,199.655255
513.086879,199.629455
513.124840,199.615558
513.177994,199.615164
513.249187,199.629872
513.341264,199.661279
513.457070,199.710986
513.599452,199.780589
513.771256,199.871689
513.975325,199.985883
514.213645,200.124202
514.483382,200.284502
514.780032,200.463537
515.099089,200.658060
515.436046,200.864824
515.786397,201.080582
516.145637,201.302087
516.509258,201.526091
516.872754,201.749348
517.231620,201.968611
517.581349,202.180633
517.917435,202.382165
518.235372,202.569963
518.530653,202.740777
518.798772,202.891362
519.035228,203.018474
519.237408,203.120248
519.407434,203.198277
519.548157,203.254688
519.662432,203.291608
519.753109,203.311163
519.823040,203.315479
519.875080,203.306684
519.912079,203.286903
519.936889,203.258263
519.952365,203.222891
519.961356,203.182913
519.966717,203.140456
519.971298,203.097646
519.977954,203.056609
519.989534,203.019473
520.008854,202.988334
520.037224,202.964133
520.074009,202.946315
520.118449,202.934229
520.169780,202.927220
520.227240,202.924636
520.290067,202.925824
520.357498,202.930130
520.428772,202.936903
520.503125,202.945488
520.579797,202.955233
520.658023,202.965484
520.737043,202.975590
520.816093,202.984896
520.894411,202.992749
520.971236,202.998498
521.045842,203.001533
521.118036,203.001874
521.188012,203.000000
521.255973,202.996400
521.322125,202.991565
521.386669,202.985983
521.449810,202.980144
521.511752,202.974539
521.572697,202.969655
521.632849,202.965984
521.692413,202.964015
521.751591,202.964237
521.810588,202.967140
521.869606,202.973214
521.928850,202.982948
521.988523,202.996832
522.048806,203.015197
522.109716,203.037238
522.171201,203.061655
522.233206,203.087142
522.295678,203.112396
522.358563,203.136114
522.421806,203.156991
522.485354,203.173724
522.549154,203.185009
522.613151,203.189542
522.677292,203.186019
522.741522,203.173137
522.805788,203.149591
522.870036,203.114078
522.934213,203.065294
522.998263,203.001935
523.062145,202.923160
523.125860,202.830129
523.189422,202.724548
523.252845,202.608122
523.316143,202.482556
523.379330,202.349555
523.442421,202.210825
523.505430,202.068069
523.568370,201.922993
523.631257,201.777303
523.694103,201.632704
523.756924,201.490899
523.819733,201.353596
523.882545,201.222498
523.945373,201.099310
524.008232,200.985737
524.071132,200.882838
524.134070,200.789920
524.197044,200.705995
524.260049,200.630076
524.323081,200.561175
524.386138,200.498305
524.449215,200.440478
524.512308,200.386707
524.575414,200.336005
524.638530,200.287383
524.701650,200.239855
524.764773,200.192433
524.827893,200.144129
524.891007,200.093956
524.954112,200.040926
525.017204,199.984058
525.080280,199.922941
525.143342,199.858202
525.206389,199.790582
525.269422,199.720820
525.332443,199.649656
525.395452,199.577829
525.458450,199.506079
525.521438,199.435145
525.584416,199.365768
525.647384,199.298685
525.710345,199.234638
525.773299,199.174366
525.836245,199.118608
525.899186,199.068103
525.962122,199.023592
526.025054,198.985801
526.087981,198.954955
526.150904,198.930624
526.213823,198.912334
526.276737,198.899610
526.339646,198.891978
526.402549,198.888964
526.465447,198.890093
526.528340,198.894891
526.591226,198.902883
526.654106,198.913597
526.716979,198.926556
526.779845,198.941287
526.842704,198.957316
526.905556,198.974167
526.968400,198.991368
527.031236,199.008446
527.094065,199.024996
527.156886,199.040680
527.219699,199.055161
527.282506,199.068104
527.345305,199.079173
527.408099,199.088032
527.470886,199.094347
527.533668,199.097780
527.596444,199.097996
527.659215,199.094660
527.721981,199.087435
527.784742,199.075987
527.847499,199.059978
527.910252,199.039074
527.973001,199.012939
528.035747,198.981257
528.098490,198.944062
528.161229,198.901678
528.223966,198.854438
528.286698,198.802675
528.349428,198.746721
528.412154,198.686909
528.474877,198.623572
528.537597,198.557044
528.600313,198.487656
528.663026,198.415741
528.725736,198.341633
528.788442,198.265664
528.851145,198.188168
528.913845,198.109476
528.976541,198.029922
529.039234,197.949844
529.101923,197.869667
529.164609,197.789876
529.227290,197.710954
529.289967,197.633390
529.352640,197.557667
529.415307,197.484273
529.477970,197.413693
529.540627,197.346413
529.603278,197.282918
529.665923,197.223695
529.728562,197.169229
529.791194,197.120006
529.853819,197.076512
529.916437,197.039232
529.979048,197.008653
530.041651,196.985197
530.104247,196.968549
530.166835,196.957916
530.229415,196.952499
530.291989,196.951495
