3,347
3,346
3,345
4,345
5,345
5,344
6,344
6,343
6,342
7,342
7,341
8,341
8,340
8,339
9,339
9,338
9,337
9,336
10,336
10,335
10,334
11,333
13,346
14,347
14,346
14,345
15,348
15,347
15,344
15,343
16,348
17,378
17,348
18,380
18,379
18,377
18,348
18,347
19,380
19,346
19,345
20,381
20,348
21,382
21,348
22,382
22,354
22,348
23,382
23,354
23,349
23,348
24,382
24,355
24,350
24,349
25,383
25,382
25,355
25,351
25,350
25,348
25,347
26,384
26,383
26,356
26,351
26,348
27,385
27,384
27,356
27,351
27,347
28,385
28,357
28,351
28,350
28,349
28,348
28,347
29,385
29,357
29,353
29,352
29,350
30,386
30,356
30,354
31,386
31,355
32,387
32,386
32,356
32,355
33,387
33,386
33,356
34,356
34,355
35,355
40,361
40,360
41,362
41,361
41,343
41,342
41,341
42,363
42,362
42,344
42,343
42,340
43,364
43,363
43,360
43,359
43,344
43,340
43,339
44,373
44,372
44,365
44,364
44,359
44,346
44,345
44,344
45,372
45,371
45,366
45,365
45,359
45,347
45,346
45,345
46,370
46,367
46,366
46,359
46,347
46,346
47,376
47,375
47,369
47,368
47,367
47,361
47,360
47,347
48,375
48,374
48,369
48,363
48,362
48,361
48,347
49,374
49,373
49,369
49,363
49,347
49,346
50,372
50,369
50,364
50,363
50,348
51,372
51,371
51,370
51,364
51,348
52,373
52,372
52,365
52,364
53,377
53,376
53,375
53,374
53,365
54,380
54,379
54,378
54,367
54,366
55,382
55,381
55,380
55,369
55,368
56,384
56,383
56,382
56,369
57,385
57,384
57,378
57,377
57,369
57,366
57,365
58,385
58,380
58,379
58,378
58,369
58,368
58,367
58,366
59,385
59,381
59,380
59,370
59,367
59,365
60,386
60,381
60,370
60,367
60,365
61,386
61,382
61,381
61,371
61,368
61,365
62,386
62,382
62,371
62,368
62,365
63,386
63,382
63,372
63,369
63,365
64,385
64,383
64,382
64,373
64,372
64,369
64,366
65,385
65,383
65,373
65,370
65,366
66,386
66,383
66,374
66,373
66,370
66,367
67,386
67,375
67,374
67,371
67,370
68,386
68,375
68,372
68,371
68,344
68,343
69,386
69,376
69,375
69,372
69,343
70,386
70,377
70,376
70,372
70,343
70,342
71,386
71,377
71,373
71,372
71,342
71,341
72,386
72,378
72,377
72,374
72,373
72,341
73,386
73,378
73,374
73,344
73,342
73,341
74,386
74,379
74,378
74,375
74,343
75,386
75,379
75,375
76,386
76,379
76,375
77,386
77,380
77,375
77,369
78,386
78,381
78,375
78,370
78,369
79,386
79,382
79,376
79,371
79,370
79,368
79,367
80,386
80,382
80,376
80,371
80,367
81,386
81,382
81,376
81,372
82,386
82,381
82,376
82,372
82,279
82,278
82,277
82,274
82,273
83,386
83,385
83,381
83,376
83,372
83,278
83,277
83,276
83,275
83,274
84,385
84,380
84,376
84,372
84,279
85,385
85,384
85,380
85,379
85,377
85,376
85,372
86,384
86,383
86,379
86,378
86,377
86,372
87,383
87,382
87,377
87,372
88,382
88,381
88,372
89,381
89,380
89,372
90,380
90,379
90,371
91,379
91,371
92,379
92,378
92,371
92,370
93,378
93,370
93,369
93,330
94,378
94,377
94,376
94,369
94,330
94,329
95,376
95,375
95,374
95,369
95,368
95,329
95,328
96,374
96,373
96,372
96,371
96,368
96,367
96,327
96,326
96,325
97,371
97,370
97,367
97,366
97,325
97,324
98,370
98,366
98,365
98,324
98,318
99,365
99,364
99,323
99,318
99,304
100,364
100,363
100,323
100,322
100,319
100,318
100,304
101,363
101,322
101,321
101,320
101,319
101,317
101,316
101,305
101,304
102,363
102,362
102,321
102,305
103,362
103,361
103,306
104,361
104,307
104,306
104,292
105,361
105,360
105,306
105,292
105,291
105,290
105,3
106,360
106,307
106,306
106,290
106,289
106,288
106,3
107,360
107,359
107,306
107,288
107,287
107,3
108,359
108,358
108,306
108,305
108,287
108,286
108,3
109,358
109,305
109,286
109,3
110,358
110,305
110,304
110,303
110,286
110,285
110,3
111,357
111,303
111,302
111,285
111,284
111,3
112,357
112,302
112,301
112,284
112,283
112,4
113,356
113,301
113,298
113,283
113,282
113,281
113,280
113,4
114,356
114,355
114,301
114,300
114,299
114,298
114,281
114,279
114,278
114,4
115,355
115,354
115,302
115,301
115,278
115,277
115,5
116,354
116,353
116,303
116,302
116,277
116,5
117,353
117,352
117,303
117,277
117,5
117,2
117,1
118,352
118,304
118,303
118,276
118,5
118,2
119,352
119,351
119,304
119,276
119,275
119,6
119,2
120,351
120,350
120,305
120,304
120,275
120,274
120,5
120,3
120,2
121,350
121,305
121,5
121,3
121,2
121,1
122,349
122,305
122,4
123,349
123,348
123,305
124,348
124,305
124,6
124,5
125,348
125,305
125,8
125,7
125,5
125,4
126,348
126,347
126,305
126,304
126,8
127,347
127,304
127,9
127,8
127,4
128,347
128,346
128,304
128,303
128,9
128,5
129,346
129,303
129,9
129,5
130,346
130,302
130,10
130,9
130,5
131,345
131,302
131,10
131,6
132,345
132,302
132,10
132,6
133,345
133,302
133,11
133,6
134,345
134,344
134,302
134,11
134,6
135,344
135,301
135,300
135,12
135,6
136,343
136,13
136,7
136,6
137,343
137,13
137,8
137,7
138,343
138,13
138,8
139,343
139,342
139,14
139,9
139,8
140,342
140,14
140,9
141,342
141,15
141,14
141,10
141,9
142,341
142,16
142,15
142,11
142,10
143,341
143,17
143,16
143,11
144,341
144,19
144,18
144,17
144,11
145,340
145,20
145,19
145,12
145,11
146,340
146,21
146,20
146,13
146,12
147,340
147,21
147,14
147,13
148,339
148,21
148,15
148,14
149,339
149,21
149,15
150,339
150,22
150,21
150,16
150,15
151,339
151,23
151,22
151,17
151,16
152,339
152,338
152,23
152,17
153,338
153,24
153,23
154,338
154,25
154,24
154,17
154,16
155,338
155,26
155,25
155,18
155,17
155,16
156,338
156,27
156,26
156,19
156,18
156,15
157,338
157,27
157,20
157,19
158,337
158,264
158,263
158,28
158,27
158,22
158,21
159,337
159,263
159,28
159,24
159,23
159,22
160,344
160,337
160,265
160,264
160,263
160,262
160,29
160,25
160,24
161,344
161,337
161,267
161,266
161,262
161,261
161,30
161,26
161,25
162,344
162,343
162,337
162,268
162,261
162,260
162,31
162,30
162,26
163,346
163,345
163,343
163,342
163,337
163,268
163,267
163,266
163,260
163,32
163,31
163,27
163,26
164,346
164,342
164,337
164,266
164,265
164,264
164,263
164,262
164,33
164,32
164,28
164,27
165,346
165,341
165,337
165,33
165,29
165,28
166,346
166,341
166,337
166,34
166,30
166,29
167,341
167,337
167,35
167,34
167,31
167,30
168,341
168,337
168,37
168,36
168,35
168,32
168,31
169,341
169,337
169,38
169,37
169,32
170,341
170,337
170,38
170,34
170,33
170,31
171,341
171,337
171,39
171,38
171,35
171,34
171,31
172,341
172,338
172,39
172,35
172,31
173,341
173,337
173,40
173,39
173,35
173,34
173,31
174,341
174,337
174,41
174,40
174,35
174,34
175,341
175,337
175,47
175,46
175,42
175,41
175,37
176,341
176,338
176,48
176,45
176,44
176,43
176,42
176,37
177,341
177,338
177,44
177,38
177,37
178,341
178,338
178,39
178,38
179,341
179,338
179,39
180,341
180,337
180,40
180,39
181,341
181,337
181,40
182,341
182,337
182,41
182,40
183,341
183,337
183,42
183,41
184,341
184,337
184,42
185,340
185,337
185,43
185,42
186,340
186,337
186,284
186,43
187,340
187,337
187,283
187,43
188,336
188,288
188,287
188,283
188,44
189,336
189,288
189,287
189,286
189,284
189,283
189,44
189,43
190,336
190,289
190,286
190,285
190,44
191,336
191,289
191,285
191,45
192,336
192,45
193,336
193,46
193,45
194,336
194,46
195,335
195,47
195,46
196,335
196,47
197,335
197,334
197,47
198,334
198,47
199,334
199,47
200,334
200,48
201,333
201,331
201,48
202,333
202,332
202,52
202,48
203,334
203,333
203,52
203,51
203,48
204,334
204,55
204,51
204,50
204,49
204,48
205,334
205,333
205,56
205,55
205,54
205,49
206,333
206,332
206,54
206,53
207,332
207,331
207,53
208,335
208,334
208,333
208,331
208,330
208,52
209,334
209,330
209,52
210,333
210,330
210,51
211,333
211,330
211,51
212,333
212,329
212,51
213,333
213,329
213,52
214,332
214,329
214,53
214,52
215,332
215,328
215,52
216,332
216,328
216,51
217,332
217,328
217,51
218,331
218,328
218,50
219,331
219,327
219,50
220,331
220,327
220,50
221,331
221,327
221,326
221,49
222,330
222,326
222,49
223,330
223,326
223,325
223,49
224,330
224,325
224,324
224,323
224,49
225,330
225,325
225,323
225,322
225,49
226,325
226,48
227,329
227,325
227,48
228,329
228,325
228,48
229,329
229,325
229,48
230,329
230,324
230,48
230,47
231,328
231,324
231,48
232,328
232,325
232,48
233,328
233,325
233,48
234,329
234,324
234,48
235,329
235,325
235,324
235,48
